onset	duration	response_time	button_pressed	trial_type
0.0	3.012	n/a	n/a	CueShapes
3.012	2.008	1.919	R	Shapes
5.02	1.071	n/a	n/a	ITI
6.091	2.008	1.56	R	Shapes
8.099	1.071	n/a	n/a	ITI
9.17	2.008	1.777	R	Shapes
11.178	1.104	n/a	n/a	ITI
12.282	2.008	1.761	L	Shapes
14.29	1.054	n/a	n/a	ITI
15.344	2.008	1.259	R	Shapes
17.352	1.105	n/a	n/a	ITI
18.457	2.008	1.385	R	Shapes
20.465	3.012	n/a	n/a	CueFaces
23.477	2.008	1.733	L	Faces
25.485	1.071	n/a	n/a	ITI
26.556	2.008	1.382	L	Faces
28.564	1.07	n/a	n/a	ITI
29.634	2.008	1.336	R	Faces
31.642	1.055	n/a	n/a	ITI
32.697	2.008	1.153	L	Faces
34.705	1.037	n/a	n/a	ITI
35.742	2.008	1.492	R	Faces
37.75	1.071	n/a	n/a	ITI
38.821	2.008	1.141	R	Faces
40.829	3.012	n/a	n/a	CueShapes
43.841	2.008	0.977	L	Shapes
45.849	1.071	n/a	n/a	ITI
46.92	2.008	0.818	L	Shapes
48.928	1.087	n/a	n/a	ITI
50.015	2.008	1.347	L	Shapes
52.023	1.088	n/a	n/a	ITI
53.111	2.008	0.867	R	Shapes
55.119	1.104	n/a	n/a	ITI
56.223	2.008	1.067	L	Shapes
58.231	1.055	n/a	n/a	ITI
59.286	2.008	0.892	R	Shapes
61.294	3.012	n/a	n/a	CueFaces
64.306	2.008	1.408	R	Faces
66.314	1.07	n/a	n/a	ITI
67.384	2.008	1.785	L	Faces
69.392	1.071	n/a	n/a	ITI
70.463	2.008	1.066	R	Faces
72.471	1.055	n/a	n/a	ITI
73.526	2.008	0.771	L	Faces
75.534	1.055	n/a	n/a	ITI
76.589	2.008	1.301	R	Faces
78.597	1.071	n/a	n/a	ITI
79.668	2.008	1.03	L	Faces
81.676	3.012	n/a	n/a	CueShapes
84.688	2.008	1.026	R	Shapes
86.696	1.054	n/a	n/a	ITI
87.75	2.008	0.796	L	Shapes
89.758	1.087	n/a	n/a	ITI
90.845	2.008	0.949	R	Shapes
92.853	1.054	n/a	n/a	ITI
93.907	2.008	0.759	R	Shapes
95.915	1.105	n/a	n/a	ITI
97.02	2.008	1.038	R	Shapes
99.028	1.087	n/a	n/a	ITI
100.115	2.008	0.871	L	Shapes
102.123	3.012	n/a	n/a	CueFaces
105.135	2.008	1.675	R	Faces
107.143	1.038	n/a	n/a	ITI
108.181	2.008	1.333	R	Faces
110.189	1.071	n/a	n/a	ITI
111.26	2.008	1.262	R	Faces
113.268	1.054	n/a	n/a	ITI
114.322	2.008	0.871	L	Faces
116.33	1.088	n/a	n/a	ITI
117.418	2.008	0.999	L	Faces
119.426	1.087	n/a	n/a	ITI
120.513	2.008	1.376	L	Faces
122.521	3.012	n/a	n/a	CueShapes
125.533	2.008	1.028	R	Shapes
127.541	1.088	n/a	n/a	ITI
128.629	2.008	0.82	L	Shapes
130.637	1.087	n/a	n/a	ITI
131.724	2.008	0.773	L	Shapes
133.732	1.088	n/a	n/a	ITI
134.82	2.008	0.781	L	Shapes
136.828	1.088	n/a	n/a	ITI
137.916	2.008	0.773	L	Shapes
139.924	1.054	n/a	n/a	ITI
140.978	2.008	0.831	L	Shapes
142.986	3.012	n/a	n/a	CueFaces
145.998	2.008	0.923	L	Faces
148.006	1.054	n/a	n/a	ITI
149.06	2.008	1.077	R	Faces
151.068	1.054	n/a	n/a	ITI
152.122	2.008	1.207	L	Faces
154.13	1.088	n/a	n/a	ITI
155.218	2.008	1.023	R	Faces
157.226	1.087	n/a	n/a	ITI
158.313	2.008	0.912	L	Faces
160.321	1.054	n/a	n/a	ITI
161.375	2.008	1.057	R	Faces
163.383	3.012	n/a	n/a	CueShapes
166.395	2.008	1.277	L	Shapes
168.403	1.055	n/a	n/a	ITI
169.458	2.008	0.878	R	Shapes
171.466	1.104	n/a	n/a	ITI
172.57	2.008	0.846	R	Shapes
174.578	1.071	n/a	n/a	ITI
175.649	2.008	0.879	L	Shapes
177.657	1.088	n/a	n/a	ITI
178.745	2.008	0.895	R	Shapes
180.753	1.055	n/a	n/a	ITI
181.808	2.008	0.825	R	Shapes
183.816	3.012	n/a	n/a	CueFaces
186.828	2.008	0.941	R	Faces
188.836	1.037	n/a	n/a	ITI
189.873	2.008	1.2	R	Faces
191.881	1.071	n/a	n/a	ITI
192.952	2.008	1.065	R	Faces
194.96	1.088	n/a	n/a	ITI
196.048	2.008	1.001	L	Faces
198.056	1.07	n/a	n/a	ITI
199.126	2.008	1.059	L	Faces
201.134	1.055	n/a	n/a	ITI
202.189	2.008	1.036	L	Faces
204.197	3.012	n/a	n/a	CueShapes
207.209	2.008	0.831	L	Shapes
209.217	1.087	n/a	n/a	ITI
210.304	2.008	0.944	R	Shapes
212.312	1.088	n/a	n/a	ITI
213.4	2.008	0.712	L	Shapes
215.408	1.054	n/a	n/a	ITI
216.462	2.008	1.226	L	Shapes
218.47	1.104	n/a	n/a	ITI
219.574	2.008	0.738	R	Shapes
221.582	1.105	n/a	n/a	ITI
222.687	2.008	1.009	R	Shapes
224.695	3.012	n/a	n/a	CueFaces
227.707	2.008	n/a	n/a	Faces
229.715	1.054	0.125	R	ITI
230.769	2.008	0.839	R	Faces
232.777	1.037	n/a	n/a	ITI
233.814	2.008	0.85	L	Faces
235.822	1.054	n/a	n/a	ITI
236.876	2.008	0.812	R	Faces
238.884	1.071	n/a	n/a	ITI
239.955	2.008	1.021	L	Faces
241.963	1.038	n/a	n/a	ITI
243.001	2.008	0.935	L	Faces
