onset	duration	response_time	button_pressed	trial_type
116.281	1.071	n/a	n/a	ITI
117.352	2.008	0.632	L	Faces
119.36	1.021	n/a	n/a	ITI
120.381	2.008	0.778	L	Faces
122.389	3.012	n/a	n/a	CueShapes
125.401	2.008	0.918	R	Shapes
127.409	1.071	n/a	n/a	ITI
128.48	2.008	0.679	L	Shapes
130.488	1.087	n/a	n/a	ITI
131.575	2.008	0.664	L	Shapes
133.583	1.105	n/a	n/a	ITI
134.688	2.008	0.639	L	Shapes
136.696	1.054	n/a	n/a	ITI
137.75	2.008	0.601	L	Shapes
139.758	1.054	n/a	n/a	ITI
140.812	2.008	0.635	L	Shapes
142.82	3.012	n/a	n/a	CueFaces
145.832	2.008	0.775	L	Faces
147.84	1.071	n/a	n/a	ITI
148.911	2.008	0.568	R	Faces
150.919	1.071	n/a	n/a	ITI
151.99	2.008	0.577	L	Faces
153.998	1.037	n/a	n/a	ITI
155.035	2.008	0.532	R	Faces
157.043	1.037	n/a	n/a	ITI
158.08	2.008	0.719	L	Faces
160.088	1.055	n/a	n/a	ITI
161.143	2.008	0.544	R	Faces
163.151	3.012	n/a	n/a	CueShapes
166.163	2.008	0.708	L	Shapes
168.171	1.071	n/a	n/a	ITI
169.242	2.008	0.548	R	Shapes
171.25	1.105	n/a	n/a	ITI
172.355	2.008	0.612	R	Shapes
174.363	1.104	n/a	n/a	ITI
175.467	2.008	1.02	L	Shapes
177.475	1.088	n/a	n/a	ITI
178.563	2.008	0.532	R	Shapes
180.571	1.071	n/a	n/a	ITI
181.642	2.008	0.669	R	Shapes
183.65	3.012	n/a	n/a	CueFaces
186.662	2.008	0.697	R	Faces
188.67	1.054	n/a	n/a	ITI
189.724	2.008	0.995	R	Faces
191.732	1.088	n/a	n/a	ITI
192.82	2.008	0.587	R	Faces
194.828	1.071	n/a	n/a	ITI
195.899	2.008	0.557	R	Faces
197.907	1.072	n/a	n/a	ITI
198.979	2.008	0.789	L	Faces
200.987	1.054	n/a	n/a	ITI
202.041	2.008	0.736	L	Faces
204.049	3.012	n/a	n/a	CueShapes
207.061	2.008	0.924	L	Shapes
209.069	1.088	n/a	n/a	ITI
210.157	2.008	0.876	R	Shapes
212.165	1.088	n/a	n/a	ITI
213.253	2.008	0.747	L	Shapes
215.261	1.054	n/a	n/a	ITI
216.315	2.008	0.733	L	Shapes
218.323	1.087	n/a	n/a	ITI
219.41	2.008	0.83	R	Shapes
221.418	1.071	n/a	n/a	ITI
222.489	2.008	0.823	R	Shapes
224.497	3.012	n/a	n/a	CueFaces
227.509	2.008	1.291	R	Faces
229.517	1.054	n/a	n/a	ITI
230.571	2.008	0.653	R	Faces
232.579	1.055	n/a	n/a	ITI
233.634	2.008	0.646	L	Faces
235.642	1.037	n/a	n/a	ITI
236.679	2.008	0.761	R	Faces
238.687	1.054	n/a	n/a	ITI
239.741	2.008	0.683	L	Faces
241.749	1.021	n/a	n/a	ITI
242.77	2.008	0.798	L	Faces
244.778	3.012	n/a	n/a	CueShapes
247.79	2.008	0.658	L	Shapes
249.798	1.054	n/a	n/a	ITI
250.852	2.008	0.78	L	Shapes
252.86	1.054	n/a	n/a	ITI
253.914	2.008	1.054	R	Shapes
255.922	1.088	n/a	n/a	ITI
257.01	2.008	0.646	R	Shapes
259.018	1.087	n/a	n/a	ITI
260.105	2.008	0.726	R	Shapes
262.113	1.088	n/a	n/a	ITI
263.201	2.008	0.638	R	Shapes
265.209	3.012	n/a	n/a	CueFaces
268.221	2.008	0.682	R	Faces
270.229	1.021	n/a	n/a	ITI
271.25	2.008	0.629	L	Faces
273.258	1.054	n/a	n/a	ITI
274.312	2.008	0.623	L	Faces
276.32	1.054	n/a	n/a	ITI
277.374	2.008	0.617	R	Faces
279.382	1.037	n/a	n/a	ITI
280.419	2.008	0.588	L	Faces
282.427	1.071	n/a	n/a	ITI
283.498	2.008	0.581	R	Faces
285.506	3.012	n/a	n/a	CueShapes
288.518	2.008	0.929	L	Shapes
290.526	1.105	n/a	n/a	ITI
291.631	2.008	0.632	R	Shapes
293.639	1.071	n/a	n/a	ITI
294.71	2.008	0.833	R	Shapes
296.718	1.054	n/a	n/a	ITI
297.772	2.008	0.699	L	Shapes
299.78	1.054	n/a	n/a	ITI
300.834	2.008	0.685	L	Shapes
302.842	1.088	n/a	n/a	ITI
303.93	2.008	0.7	L	Shapes
305.938	3.011	n/a	n/a	CueFaces
308.949	2.008	0.857	R	Faces
310.957	1.055	n/a	n/a	ITI
312.012	2.008	0.698	R	Faces
314.02	1.071	n/a	n/a	ITI
315.091	2.008	0.835	L	Faces
317.099	1.07	n/a	n/a	ITI
318.169	2.008	0.765	L	Faces
320.177	1.038	n/a	n/a	ITI
321.215	2.008	0.655	L	Faces
323.223	1.021	n/a	n/a	ITI
324.244	2.008	0.778	L	Faces
326.252	3.011	n/a	n/a	CueShapes
329.263	2.008	0.831	R	Shapes
331.271	1.105	n/a	n/a	ITI
332.376	2.008	0.646	L	Shapes
334.384	1.088	n/a	n/a	ITI
335.472	2.008	0.702	R	Shapes
337.48	1.105	n/a	n/a	ITI
338.585	2.008	0.726	R	Shapes
340.593	1.054	n/a	n/a	ITI
341.647	2.008	0.72	L	Shapes
343.655	1.104	n/a	n/a	ITI
344.759	2.008	0.696	R	Shapes
346.767	3.012	n/a	n/a	CueFaces
349.779	2.008	0.708	R	Faces
351.787	1.021	n/a	n/a	ITI
352.808	2.008	0.67	R	Faces
354.816	1.054	n/a	n/a	ITI
355.87	2.008	0.712	L	Faces
357.878	1.021	n/a	n/a	ITI
358.899	2.008	0.675	L	Faces
360.907	1.021	n/a	n/a	ITI
361.928	2.008	0.638	R	Faces
363.936	1.07	n/a	n/a	ITI
365.006	2.008	0.624	L	Faces
367.014	3.012	n/a	n/a	CueShapes
370.026	2.008	0.7	L	Shapes
372.034	1.071	n/a	n/a	ITI
373.105	2.008	0.549	R	Shapes
375.113	1.088	n/a	n/a	ITI
376.201	2.008	0.661	R	Shapes
378.209	1.104	n/a	n/a	ITI
379.313	2.008	0.797	L	Shapes
381.321	1.054	n/a	n/a	ITI
382.375	2.008	0.967	L	Shapes
384.383	1.055	n/a	n/a	ITI
385.438	2.008	0.808	L	Shapes
387.446	3.012	n/a	n/a	CueFaces
390.458	2.008	1.06	L	Faces
392.466	1.054	n/a	n/a	ITI
393.52	2.008	0.958	R	Faces
395.528	1.02	n/a	n/a	ITI
396.548	2.008	0.594	R	Faces
398.556	1.055	n/a	n/a	ITI
399.611	2.008	0.811	R	Faces
401.619	1.02	n/a	n/a	ITI
402.639	2.008	0.71	L	Faces
404.647	1.071	n/a	n/a	ITI
405.718	2.008	0.839	L	Faces
407.726	3.012	n/a	n/a	CueShapes
410.738	2.008	0.667	L	Shapes
412.746	1.054	n/a	n/a	ITI
413.8	2.008	0.581	R	Shapes
415.808	1.054	n/a	n/a	ITI
416.862	2.008	0.671	R	Shapes
418.87	1.055	n/a	n/a	ITI
419.925	2.008	1.152	L	Shapes
421.933	1.054	n/a	n/a	ITI
422.987	2.008	0.682	L	Shapes
424.995	1.054	n/a	n/a	ITI
426.049	2.008	0.652	L	Shapes
