onset	duration	response_time	button_pressed	trial_type
254.162	1.054	n/a	n/a	ITI
255.216	2.008	0.782	R	Shapes
257.224	1.054	n/a	n/a	ITI
258.278	2.008	0.84	R	Shapes
260.286	1.055	n/a	n/a	ITI
261.341	2.008	1.017	R	Shapes
263.349	3.012	n/a	n/a	CueFaces
266.361	2.008	1.102	R	Faces
268.369	1.021	n/a	n/a	ITI
269.39	2.008	0.929	L	Faces
271.398	1.021	n/a	n/a	ITI
272.419	2.008	0.796	L	Faces
274.427	1.02	n/a	n/a	ITI
275.447	2.008	0.792	R	Faces
277.455	1.021	n/a	n/a	ITI
278.476	2.008	0.834	L	Faces
280.484	1.021	n/a	n/a	ITI
281.505	2.008	0.613	R	Faces
283.513	3.012	n/a	n/a	CueShapes
286.525	2.008	0.593	L	Shapes
288.533	1.054	n/a	n/a	ITI
289.587	2.008	0.563	R	Shapes
291.595	1.054	n/a	n/a	ITI
292.649	2.008	0.317	L	Shapes
294.657	1.054	n/a	n/a	ITI
295.711	2.008	0.799	L	Shapes
297.719	1.054	n/a	n/a	ITI
298.773	2.008	0.793	L	Shapes
300.781	1.054	n/a	n/a	ITI
301.835	2.008	0.867	L	Shapes
303.843	3.012	n/a	n/a	CueFaces
306.855	2.008	0.791	R	Faces
308.863	1.021	n/a	n/a	ITI
309.884	2.008	0.849	R	Faces
311.892	1.021	n/a	n/a	ITI
312.913	2.008	0.772	L	Faces
314.921	1.02	n/a	n/a	ITI
315.941	2.008	1.312	L	Faces
317.949	1.021	n/a	n/a	ITI
318.97	2.008	1.091	L	Faces
320.978	1.021	n/a	n/a	ITI
321.999	2.008	0.67	L	Faces
324.007	3.012	n/a	n/a	CueShapes
327.019	2.008	0.85	R	Shapes
329.027	1.054	n/a	n/a	ITI
330.081	2.008	0.884	L	Shapes
332.089	1.054	n/a	n/a	ITI
333.143	2.008	1.502	R	Shapes
335.151	1.054	n/a	n/a	ITI
336.205	2.008	1.064	R	Shapes
338.213	1.054	n/a	n/a	ITI
339.267	2.008	0.714	L	Shapes
341.275	1.054	n/a	n/a	ITI
342.329	2.008	0.86	R	Shapes
344.337	3.012	n/a	n/a	CueFaces
347.349	2.008	0.863	R	Faces
349.357	1.021	n/a	n/a	ITI
350.378	2.008	0.746	R	Faces
352.386	1.021	n/a	n/a	ITI
353.407	2.008	0.981	L	Faces
355.415	1.02	n/a	n/a	ITI
356.435	2.008	0.649	L	Faces
358.443	1.021	n/a	n/a	ITI
359.464	2.008	0.524	R	Faces
361.472	1.021	n/a	n/a	ITI
362.493	2.008	0.943	L	Faces
364.501	3.011	n/a	n/a	CueShapes
367.512	2.008	0.668	L	Shapes
369.52	1.055	n/a	n/a	ITI
370.575	2.008	0.677	R	Shapes
372.583	1.054	n/a	n/a	ITI
373.637	2.008	0.551	R	Shapes
375.645	1.054	n/a	n/a	ITI
376.699	2.008	1.545	L	Shapes
378.707	1.054	n/a	n/a	ITI
379.761	2.008	0.739	L	Shapes
381.769	1.054	n/a	n/a	ITI
382.823	2.008	0.596	L	Shapes
384.831	3.012	n/a	n/a	CueFaces
387.843	2.008	0.816	L	Faces
389.851	1.021	n/a	n/a	ITI
390.872	2.008	1.155	R	Faces
392.88	1.02	n/a	n/a	ITI
393.9	2.008	0.703	R	Faces
395.908	1.021	n/a	n/a	ITI
396.929	2.008	0.594	L	Faces
398.937	1.021	n/a	n/a	ITI
399.958	2.008	0.989	L	Faces
401.966	1.02	n/a	n/a	ITI
402.986	2.008	0.697	L	Faces
404.994	3.012	n/a	n/a	CueShapes
408.006	2.008	0.829	L	Shapes
410.014	1.055	n/a	n/a	ITI
411.069	2.008	0.846	R	Shapes
413.077	1.055	n/a	n/a	ITI
414.132	2.008	1.375	R	Shapes
416.14	1.054	n/a	n/a	ITI
417.194	2.008	1.009	L	Shapes
419.202	1.054	n/a	n/a	ITI
420.256	2.008	1.035	L	Shapes
422.264	1.054	n/a	n/a	ITI
423.318	2.008	n/a	n/a	Shapes
