onset	duration	response_time	button_pressed	trial_type
239.535	2.008	1.138	L	Faces
241.543	1.054	n/a	n/a	ITI
242.597	2.008	1.044	L	Faces
244.605	3.012	n/a	n/a	CueShapes
247.617	2.008	1.304	L	Shapes
249.625	1.104	n/a	n/a	ITI
250.729	2.008	0.76	L	Shapes
252.737	1.105	n/a	n/a	ITI
253.842	2.008	0.623	R	Shapes
255.85	1.07	n/a	n/a	ITI
256.92	2.008	0.928	R	Shapes
258.928	1.055	n/a	n/a	ITI
259.983	2.008	0.737	R	Shapes
261.991	1.087	n/a	n/a	ITI
263.078	2.008	0.858	R	Shapes
265.086	3.012	n/a	n/a	CueFaces
268.098	2.008	1.614	R	Faces
270.106	1.071	n/a	n/a	ITI
271.177	2.008	1.815	L	Faces
273.185	1.054	n/a	n/a	ITI
274.239	2.008	1.273	L	Faces
276.247	1.054	n/a	n/a	ITI
277.301	2.008	1.115	R	Faces
279.309	1.054	n/a	n/a	ITI
280.363	2.008	0.893	L	Faces
282.371	1.054	n/a	n/a	ITI
283.425	2.008	0.727	R	Faces
285.433	3.012	n/a	n/a	CueShapes
288.445	2.008	1.722	L	Shapes
290.453	1.088	n/a	n/a	ITI
291.541	2.008	0.714	R	Shapes
293.549	1.087	n/a	n/a	ITI
294.636	2.008	0.939	R	Shapes
296.644	1.055	n/a	n/a	ITI
297.699	2.008	1.596	L	Shapes
299.707	1.054	n/a	n/a	ITI
300.761	2.008	0.702	L	Shapes
302.769	1.104	n/a	n/a	ITI
303.873	2.008	0.83	L	Shapes
305.881	3.012	n/a	n/a	CueFaces
308.893	2.008	1.65	R	Faces
310.901	1.021	n/a	n/a	ITI
311.922	2.008	1.669	R	Faces
313.93	1.054	n/a	n/a	ITI
314.984	2.008	1.207	L	Faces
316.992	1.054	n/a	n/a	ITI
318.046	2.008	0.832	L	Faces
320.054	1.037	n/a	n/a	ITI
321.091	2.008	1.411	L	Faces
323.099	1.071	n/a	n/a	ITI
324.17	2.008	1.228	L	Faces
326.178	3.012	n/a	n/a	CueShapes
329.19	2.008	1.792	R	Shapes
331.198	1.054	n/a	n/a	ITI
332.252	2.008	0.682	L	Shapes
334.26	1.088	n/a	n/a	ITI
335.348	2.008	0.706	R	Shapes
337.356	1.087	n/a	n/a	ITI
338.443	2.008	0.603	R	Shapes
340.451	1.088	n/a	n/a	ITI
341.539	2.008	1.531	L	Shapes
343.547	1.087	n/a	n/a	ITI
344.634	2.008	0.964	R	Shapes
346.642	3.012	n/a	n/a	CueFaces
349.654	2.008	1.063	R	Faces
351.662	1.038	n/a	n/a	ITI
352.7	2.008	1.401	R	Faces
354.708	1.071	n/a	n/a	ITI
355.779	2.008	0.922	L	Faces
357.787	1.02	n/a	n/a	ITI
358.807	2.008	0.926	L	Faces
360.815	1.021	n/a	n/a	ITI
361.836	2.008	0.681	R	Faces
363.844	1.054	n/a	n/a	ITI
364.898	2.008	1.267	L	Faces
366.906	3.012	n/a	n/a	CueShapes
369.918	2.008	0.943	L	Shapes
371.926	1.088	n/a	n/a	ITI
373.014	2.008	0.783	R	Shapes
375.022	1.105	n/a	n/a	ITI
376.127	2.008	0.822	R	Shapes
378.135	1.087	n/a	n/a	ITI
379.222	2.008	0.911	L	Shapes
381.23	1.088	n/a	n/a	ITI
382.318	2.008	1.015	L	Shapes
384.326	1.088	n/a	n/a	ITI
385.414	2.008	1.847	L	Shapes
387.422	3.012	n/a	n/a	CueFaces
390.434	2.007	1.059	L	Faces
392.441	1.071	n/a	n/a	ITI
393.512	2.008	1.293	R	Faces
395.52	1.088	n/a	n/a	ITI
396.608	2.008	1.077	R	Faces
398.616	1.037	n/a	n/a	ITI
399.653	2.008	1.36	R	Faces
401.661	1.021	n/a	n/a	ITI
402.682	2.008	0.819	L	Faces
404.69	1.054	n/a	n/a	ITI
405.744	2.008	n/a	n/a	Faces
407.752	3.011	n/a	n/a	CueShapes
410.763	2.008	n/a	n/a	Shapes
412.771	1.054	n/a	n/a	ITI
413.825	2.008	1.226	R	Shapes
415.833	1.054	n/a	n/a	ITI
416.887	2.008	0.708	R	Shapes
418.895	1.054	n/a	n/a	ITI
419.949	2.008	1.318	L	Shapes
421.957	1.055	n/a	n/a	ITI
423.012	2.008	1.327	L	Shapes
425.02	1.054	n/a	n/a	ITI
426.074	2.008	1.545	L	Shapes
