onset	duration	response_time	button_pressed	trial_type
119.476	2.008	0.913	L	Faces
121.484	3.012	n/a	n/a	CueShapes
124.496	2.008	0.868	R	Shapes
126.504	1.054	n/a	n/a	ITI
127.558	2.008	0.63	L	Shapes
129.566	1.054	n/a	n/a	ITI
130.62	2.008	0.712	L	Shapes
132.628	1.054	n/a	n/a	ITI
133.682	2.008	0.642	L	Shapes
135.69	1.038	n/a	n/a	ITI
136.728	2.008	0.572	L	Shapes
138.736	1.055	n/a	n/a	ITI
139.791	2.008	0.582	L	Shapes
141.799	3.012	n/a	n/a	CueFaces
144.811	2.008	0.826	L	Faces
146.819	1.02	n/a	n/a	ITI
147.839	2.008	0.654	R	Faces
149.847	1.021	n/a	n/a	ITI
150.868	2.008	0.601	L	Faces
152.876	1.021	n/a	n/a	ITI
153.897	2.008	0.788	R	Faces
155.905	1.02	n/a	n/a	ITI
156.925	2.008	0.624	L	Faces
158.933	1.021	n/a	n/a	ITI
159.954	2.008	0.627	R	Faces
161.962	3.012	n/a	n/a	CueShapes
164.974	2.008	0.727	L	Shapes
166.982	1.054	n/a	n/a	ITI
168.036	2.008	0.968	R	Shapes
170.044	1.054	n/a	n/a	ITI
171.098	2.008	0.754	R	Shapes
173.106	1.055	n/a	n/a	ITI
174.161	2.008	0.651	L	Shapes
176.169	1.054	n/a	n/a	ITI
177.223	2.008	0.541	R	Shapes
179.231	1.054	n/a	n/a	ITI
180.285	2.008	0.543	R	Shapes
182.293	3.012	n/a	n/a	CueFaces
185.305	2.008	0.707	R	Faces
187.313	1.021	n/a	n/a	ITI
188.334	2.008	0.822	R	Faces
190.342	1.021	n/a	n/a	ITI
191.363	2.008	0.706	R	Faces
193.371	1.021	n/a	n/a	ITI
194.392	2.008	0.797	L	Faces
196.4	1.021	n/a	n/a	ITI
197.421	2.008	0.776	L	Faces
199.429	1.02	n/a	n/a	ITI
200.449	2.008	0.772	L	Faces
202.457	3.012	n/a	n/a	CueShapes
205.469	2.008	0.664	L	Shapes
207.477	1.054	n/a	n/a	ITI
208.531	2.008	0.698	R	Shapes
210.539	1.055	n/a	n/a	ITI
211.594	2.008	0.451	L	Shapes
213.602	1.054	n/a	n/a	ITI
214.656	2.008	0.492	L	Shapes
216.664	1.054	n/a	n/a	ITI
217.718	2.008	0.622	R	Shapes
219.726	1.054	n/a	n/a	ITI
220.78	2.008	0.52	R	Shapes
222.788	3.012	n/a	n/a	CueFaces
225.8	2.008	0.996	R	Faces
227.808	1.021	n/a	n/a	ITI
228.829	2.008	0.599	R	Faces
230.837	1.02	n/a	n/a	ITI
231.857	2.008	0.915	L	Faces
233.865	1.021	n/a	n/a	ITI
234.886	2.008	0.67	R	Faces
236.894	1.021	n/a	n/a	ITI
237.915	2.008	0.801	L	Faces
239.923	1.02	n/a	n/a	ITI
240.943	2.008	1.045	L	Faces
242.951	3.012	n/a	n/a	CueShapes
245.963	2.008	0.809	L	Shapes
247.971	1.055	n/a	n/a	ITI
249.026	2.008	0.666	L	Shapes
251.034	1.054	n/a	n/a	ITI
252.088	2.008	0.708	R	Shapes
254.096	1.054	n/a	n/a	ITI
255.15	2.008	0.478	R	Shapes
257.158	1.054	n/a	n/a	ITI
258.212	2.008	0.544	R	Shapes
260.22	1.054	n/a	n/a	ITI
261.274	2.008	0.753	R	Shapes
263.282	3.012	n/a	n/a	CueFaces
266.294	2.008	0.917	R	Faces
268.302	1.021	n/a	n/a	ITI
269.323	2.008	0.864	L	Faces
271.331	1.021	n/a	n/a	ITI
272.352	2.008	0.691	L	Faces
274.36	1.02	n/a	n/a	ITI
275.38	2.008	0.999	R	Faces
277.388	1.021	n/a	n/a	ITI
278.409	2.008	0.986	L	Faces
280.417	1.021	n/a	n/a	ITI
281.438	2.008	0.637	R	Faces
283.446	3.012	n/a	n/a	CueShapes
286.458	2.008	0.937	L	Shapes
288.466	1.054	n/a	n/a	ITI
289.52	2.008	0.643	R	Shapes
291.528	1.054	n/a	n/a	ITI
292.582	2.008	0.605	R	Shapes
294.59	1.054	n/a	n/a	ITI
295.644	2.008	0.743	R	Shapes
297.652	1.054	n/a	n/a	ITI
298.706	2.008	0.681	L	Shapes
300.714	1.054	n/a	n/a	ITI
301.768	2.008	0.635	L	Shapes
303.776	3.012	n/a	n/a	CueFaces
306.788	2.008	0.846	R	Faces
308.796	1.021	n/a	n/a	ITI
309.817	2.008	0.761	R	Faces
311.825	1.021	n/a	n/a	ITI
312.846	2.008	1.508	L	Faces
314.854	1.02	n/a	n/a	ITI
315.874	2.008	0.984	L	Faces
317.882	1.021	n/a	n/a	ITI
318.903	2.008	0.971	L	Faces
320.911	1.021	n/a	n/a	ITI
321.932	2.008	0.782	L	Faces
323.94	3.012	n/a	n/a	CueShapes
326.952	2.008	0.682	R	Shapes
328.96	1.054	n/a	n/a	ITI
330.014	2.008	0.596	L	Shapes
332.022	1.054	n/a	n/a	ITI
333.076	2.008	0.462	R	Shapes
335.084	1.054	n/a	n/a	ITI
336.138	2.008	0.512	R	Shapes
338.146	1.054	n/a	n/a	ITI
339.2	2.008	0.546	L	Shapes
341.208	1.055	n/a	n/a	ITI
342.263	2.008	0.443	R	Shapes
344.271	3.012	n/a	n/a	CueFaces
347.283	2.008	0.663	R	Faces
349.291	1.02	n/a	n/a	ITI
350.311	2.008	1.139	R	Faces
352.319	1.021	n/a	n/a	ITI
353.34	2.008	0.613	L	Faces
355.348	1.021	n/a	n/a	ITI
356.369	2.008	0.792	L	Faces
358.377	1.02	n/a	n/a	ITI
359.397	2.008	0.676	R	Faces
361.405	1.021	n/a	n/a	ITI
362.426	2.008	n/a	n/a	Faces
364.434	3.012	n/a	n/a	CueShapes
367.446	2.008	0.795	L	Shapes
369.454	1.054	n/a	n/a	ITI
370.508	2.008	0.661	R	Shapes
372.516	1.054	n/a	n/a	ITI
373.57	2.008	0.575	R	Shapes
375.578	1.055	n/a	n/a	ITI
376.633	2.008	0.944	L	Shapes
378.641	1.054	n/a	n/a	ITI
379.695	2.008	0.57	L	Shapes
381.703	1.054	n/a	n/a	ITI
382.757	2.008	0.596	L	Shapes
384.765	3.012	n/a	n/a	CueFaces
387.777	2.008	0.864	L	Faces
389.785	1.02	n/a	n/a	ITI
390.805	2.008	0.932	R	Faces
392.813	1.021	n/a	n/a	ITI
393.834	2.008	0.823	R	Faces
395.842	1.021	n/a	n/a	ITI
396.863	2.008	n/a	n/a	Faces
398.871	1.021	n/a	n/a	ITI
399.892	2.008	0.861	L	Faces
401.9	1.037	n/a	n/a	ITI
402.937	2.008	0.775	L	Faces
404.945	3.012	n/a	n/a	CueShapes
407.957	2.008	0.715	L	Shapes
409.965	1.054	n/a	n/a	ITI
411.019	2.008	0.717	R	Shapes
413.027	1.054	n/a	n/a	ITI
414.081	2.008	0.631	R	Shapes
416.089	1.054	n/a	n/a	ITI
417.143	2.008	0.617	L	Shapes
419.151	1.055	n/a	n/a	ITI
420.206	2.008	1.394	L	Shapes
422.214	1.054	n/a	n/a	ITI
423.268	2.008	0.724	L	Shapes
