onset	duration	response_time	button_pressed	trial_type
121.499	3.012	n/a	n/a	CueShapes
124.511	2.008	0.674	R	Shapes
126.519	1.054	n/a	n/a	ITI
127.573	2.008	0.58	L	Shapes
129.581	1.054	n/a	n/a	ITI
130.635	2.008	0.637	L	Shapes
132.643	1.054	n/a	n/a	ITI
133.697	2.008	0.559	L	Shapes
135.705	1.054	n/a	n/a	ITI
136.759	2.008	0.545	L	Shapes
138.767	1.055	n/a	n/a	ITI
139.822	2.008	0.626	L	Shapes
141.83	3.012	n/a	n/a	CueFaces
144.842	2.008	0.846	L	Faces
146.85	1.02	n/a	n/a	ITI
147.87	2.008	0.642	R	Faces
149.878	1.021	n/a	n/a	ITI
150.899	2.008	0.701	L	Faces
152.907	1.021	n/a	n/a	ITI
153.928	2.008	0.832	R	Faces
155.936	1.02	n/a	n/a	ITI
156.956	2.008	0.708	L	Faces
158.964	1.021	n/a	n/a	ITI
159.985	2.008	0.735	R	Faces
161.993	3.012	n/a	n/a	CueShapes
165.005	2.008	0.579	L	Shapes
167.013	1.054	n/a	n/a	ITI
168.067	2.008	0.797	R	Shapes
170.075	1.054	n/a	n/a	ITI
171.129	2.008	0.839	R	Shapes
173.137	1.055	n/a	n/a	ITI
174.192	2.008	0.56	L	Shapes
176.2	1.055	n/a	n/a	ITI
177.255	2.008	0.514	R	Shapes
179.263	1.054	n/a	n/a	ITI
180.317	2.008	0.491	R	Shapes
182.325	3.012	n/a	n/a	CueFaces
185.337	2.008	0.751	R	Faces
187.345	1.02	n/a	n/a	ITI
188.365	2.008	1.115	R	Faces
190.373	1.021	n/a	n/a	ITI
191.394	2.008	0.686	R	Faces
193.402	1.021	n/a	n/a	ITI
194.423	2.008	0.745	L	Faces
196.431	1.021	n/a	n/a	ITI
197.452	2.008	0.764	L	Faces
199.46	1.02	n/a	n/a	ITI
200.48	2.008	0.712	L	Faces
202.488	3.012	n/a	n/a	CueShapes
205.5	2.008	0.708	L	Shapes
207.508	1.054	n/a	n/a	ITI
208.562	2.008	0.526	R	Shapes
210.57	1.055	n/a	n/a	ITI
211.625	2.008	0.559	L	Shapes
213.633	1.054	n/a	n/a	ITI
214.687	2.008	0.737	L	Shapes
216.695	1.054	n/a	n/a	ITI
217.749	2.008	0.611	R	Shapes
219.757	1.054	n/a	n/a	ITI
220.811	2.008	0.597	R	Shapes
222.819	3.012	n/a	n/a	CueFaces
225.831	2.008	0.976	R	Faces
227.839	1.021	n/a	n/a	ITI
228.86	2.008	0.627	R	Faces
230.868	1.037	n/a	n/a	ITI
231.905	2.008	0.91	L	Faces
233.913	1.021	n/a	n/a	ITI
234.934	2.008	0.785	R	Faces
236.942	1.021	n/a	n/a	ITI
237.963	2.008	0.58	L	Faces
239.971	1.038	n/a	n/a	ITI
241.009	2.008	0.679	L	Faces
243.017	3.012	n/a	n/a	CueShapes
246.029	2.008	0.579	L	Shapes
248.037	1.054	n/a	n/a	ITI
249.091	2.008	0.605	L	Shapes
251.099	1.054	n/a	n/a	ITI
252.153	2.008	0.943	R	Shapes
254.161	1.054	n/a	n/a	ITI
255.215	2.008	0.633	R	Shapes
257.223	1.055	n/a	n/a	ITI
258.278	2.008	0.89	R	Shapes
260.286	1.054	n/a	n/a	ITI
261.34	2.008	0.604	R	Shapes
263.348	3.012	n/a	n/a	CueFaces
266.36	2.008	0.728	R	Faces
268.368	1.02	n/a	n/a	ITI
269.388	2.008	0.676	L	Faces
271.396	1.021	n/a	n/a	ITI
272.417	2.008	0.942	R	Faces
274.425	1.021	n/a	n/a	ITI
275.446	2.008	0.793	R	Faces
277.454	1.02	n/a	n/a	ITI
278.474	2.008	0.989	L	Faces
280.482	1.021	n/a	n/a	ITI
281.503	2.008	0.656	R	Faces
283.511	3.012	n/a	n/a	CueShapes
286.523	2.008	0.66	L	Shapes
288.531	1.054	n/a	n/a	ITI
289.585	2.008	0.726	R	Shapes
291.593	1.054	n/a	n/a	ITI
292.647	2.008	0.648	R	Shapes
294.655	1.055	n/a	n/a	ITI
295.71	2.008	0.641	L	Shapes
297.718	1.054	n/a	n/a	ITI
298.772	2.008	0.627	L	Shapes
300.78	1.054	n/a	n/a	ITI
301.834	2.008	0.605	L	Shapes
303.842	3.012	n/a	n/a	CueFaces
306.854	2.008	0.745	R	Faces
308.862	1.021	n/a	n/a	ITI
309.883	2.008	0.724	R	Faces
311.891	1.02	n/a	n/a	ITI
312.911	2.008	0.68	L	Faces
314.919	1.021	n/a	n/a	ITI
315.94	2.008	0.811	L	Faces
317.948	1.037	n/a	n/a	ITI
318.985	2.008	0.846	L	Faces
320.993	1.021	n/a	n/a	ITI
322.014	2.008	0.68	L	Faces
324.022	3.012	n/a	n/a	CueShapes
327.034	2.008	0.86	R	Shapes
329.042	1.054	n/a	n/a	ITI
330.096	2.008	0.575	L	Shapes
332.104	1.054	n/a	n/a	ITI
333.158	2.008	0.624	R	Shapes
335.166	1.054	n/a	n/a	ITI
336.22	2.008	0.514	R	Shapes
338.228	1.055	n/a	n/a	ITI
339.283	2.008	0.587	L	Shapes
341.291	1.054	n/a	n/a	ITI
342.345	2.008	0.525	R	Shapes
344.353	3.012	n/a	n/a	CueFaces
347.365	2.008	0.705	R	Faces
349.373	1.02	n/a	n/a	ITI
350.393	2.008	0.957	R	Faces
352.401	1.021	n/a	n/a	ITI
353.422	2.008	0.584	L	Faces
355.43	1.021	n/a	n/a	ITI
356.451	2.008	0.643	L	Faces
358.459	1.021	n/a	n/a	ITI
359.48	2.008	0.63	R	Faces
361.488	1.02	n/a	n/a	ITI
362.508	2.008	1.034	L	Faces
364.516	3.012	n/a	n/a	CueShapes
367.528	2.008	0.645	L	Shapes
369.536	1.054	n/a	n/a	ITI
370.59	2.008	0.519	R	Shapes
372.598	1.055	n/a	n/a	ITI
373.653	2.008	0.472	R	Shapes
375.661	1.055	n/a	n/a	ITI
376.716	2.008	0.546	L	Shapes
378.724	1.054	n/a	n/a	ITI
379.778	2.008	0.492	L	Shapes
381.786	1.054	n/a	n/a	ITI
382.84	2.008	0.558	L	Shapes
384.848	3.012	n/a	n/a	CueFaces
387.86	2.008	0.722	L	Faces
389.868	1.021	n/a	n/a	ITI
390.889	2.008	0.853	R	Faces
392.897	1.02	n/a	n/a	ITI
393.917	2.008	0.689	R	Faces
395.925	1.021	n/a	n/a	ITI
396.946	2.008	0.74	R	Faces
398.954	1.021	n/a	n/a	ITI
399.975	2.008	0.567	L	Faces
401.983	1.02	n/a	n/a	ITI
403.003	2.008	0.619	L	Faces
405.011	3.012	n/a	n/a	CueShapes
408.023	2.008	0.575	L	Shapes
410.031	1.055	n/a	n/a	ITI
411.086	2.008	0.64	R	Shapes
413.094	1.054	n/a	n/a	ITI
414.148	2.008	0.457	R	Shapes
416.156	1.054	n/a	n/a	ITI
417.21	2.008	0.491	L	Shapes
419.218	1.054	n/a	n/a	ITI
420.272	2.008	0.893	L	Shapes
422.28	1.054	n/a	n/a	ITI
423.334	2.008	0.751	L	Shapes
