onset	duration	trial_type
20.013	20	MentalEmotion
60.038	20	MentalEmotion
100.063	20	MentalEmotion
140.087	20	MentalEmotion
180.112	20	MentalEmotion
220.137	20	MentalEmotion
260.162	20	MentalEmotion
300.187	20	MentalEmotion
340.212	20	MentalEmotion
380.237	20	MentalEmotion
