onset	duration	response_time	button_pressed	trial_type
210.553	1.054	n/a	n/a	ITI
211.607	2.008	0.551	L	Shapes
213.615	1.055	n/a	n/a	ITI
214.67	2.008	0.576	L	Shapes
216.678	1.055	n/a	n/a	ITI
217.733	2.008	0.65	R	Shapes
219.741	1.054	n/a	n/a	ITI
220.795	2.008	0.676	R	Shapes
222.803	3.012	n/a	n/a	CueFaces
225.815	2.008	1.056	R	Faces
227.823	1.02	n/a	n/a	ITI
228.843	2.008	0.628	R	Faces
230.851	1.021	n/a	n/a	ITI
231.872	2.008	0.839	L	Faces
233.88	1.021	n/a	n/a	ITI
234.901	2.008	0.706	R	Faces
236.909	1.021	n/a	n/a	ITI
237.93	2.008	0.821	L	Faces
239.938	1.02	n/a	n/a	ITI
240.958	2.008	0.953	L	Faces
242.966	3.012	n/a	n/a	CueShapes
245.978	2.008	0.605	L	Shapes
247.986	1.054	n/a	n/a	ITI
249.04	2.008	0.567	L	Shapes
251.048	1.055	n/a	n/a	ITI
252.103	2.008	0.895	R	Shapes
254.111	1.054	n/a	n/a	ITI
255.165	2.008	0.577	R	Shapes
257.173	1.054	n/a	n/a	ITI
258.227	2.008	0.611	R	Shapes
260.235	1.054	n/a	n/a	ITI
261.289	2.008	0.645	R	Shapes
263.297	3.012	n/a	n/a	CueFaces
266.309	2.008	0.809	R	Faces
268.317	1.021	n/a	n/a	ITI
269.338	2.008	0.772	L	Faces
271.346	1.02	n/a	n/a	ITI
272.366	2.008	0.872	L	Faces
274.374	1.021	n/a	n/a	ITI
275.395	2.008	0.739	R	Faces
277.403	1.021	n/a	n/a	ITI
278.424	2.008	0.574	L	Faces
280.432	1.02	n/a	n/a	ITI
281.452	2.008	0.562	R	Faces
283.46	3.012	n/a	n/a	CueShapes
286.472	2.008	0.766	L	Shapes
288.48	1.055	n/a	n/a	ITI
289.535	2.008	0.647	R	Shapes
291.543	1.054	n/a	n/a	ITI
292.597	2.008	0.665	R	Shapes
294.605	1.054	n/a	n/a	ITI
295.659	2.008	1.307	L	Shapes
297.667	1.054	n/a	n/a	ITI
298.721	2.008	0.572	L	Shapes
300.729	1.054	n/a	n/a	ITI
301.783	2.008	0.606	L	Shapes
303.791	3.012	n/a	n/a	CueFaces
306.803	2.008	0.738	R	Faces
308.811	1.021	n/a	n/a	ITI
309.832	2.008	0.685	R	Faces
311.84	1.021	n/a	n/a	ITI
312.861	2.008	0.84	L	Faces
314.869	1.02	n/a	n/a	ITI
315.889	2.008	0.82	L	Faces
317.897	1.021	n/a	n/a	ITI
318.918	2.008	0.975	L	Faces
320.926	1.021	n/a	n/a	ITI
321.947	2.008	0.994	L	Faces
323.955	3.012	n/a	n/a	CueShapes
326.967	2.008	0.518	R	Shapes
328.975	1.054	n/a	n/a	ITI
330.029	2.008	0.704	L	Shapes
332.037	1.054	n/a	n/a	ITI
333.091	2.008	1.058	R	Shapes
335.099	1.054	n/a	n/a	ITI
336.153	2.008	0.716	R	Shapes
338.161	1.054	n/a	n/a	ITI
339.215	2.008	0.902	L	Shapes
341.223	1.054	n/a	n/a	ITI
342.277	2.008	0.736	R	Shapes
344.285	3.012	n/a	n/a	CueFaces
347.297	2.008	0.723	R	Faces
349.305	1.021	n/a	n/a	ITI
350.326	2.008	1.198	R	Faces
352.334	1.021	n/a	n/a	ITI
353.355	2.008	0.929	L	Faces
355.363	1.02	n/a	n/a	ITI
356.383	2.008	0.693	L	Faces
358.391	1.021	n/a	n/a	ITI
359.412	2.008	0.848	R	Faces
361.42	1.021	n/a	n/a	ITI
362.441	2.008	0.979	L	Faces
364.449	3.012	n/a	n/a	CueShapes
367.461	2.008	0.727	L	Shapes
369.469	1.054	n/a	n/a	ITI
370.523	2.008	0.665	R	Shapes
372.531	1.054	n/a	n/a	ITI
373.585	2.008	0.755	R	Shapes
375.593	1.054	n/a	n/a	ITI
376.647	2.008	0.829	L	Shapes
378.655	1.054	n/a	n/a	ITI
379.709	2.008	0.943	L	Shapes
381.717	1.055	n/a	n/a	ITI
382.772	2.008	1.208	L	Shapes
384.78	3.012	n/a	n/a	CueFaces
387.792	2.008	1.46	L	Faces
389.8	1.02	n/a	n/a	ITI
390.82	2.008	1.024	R	Faces
392.828	1.021	n/a	n/a	ITI
393.849	2.008	0.674	R	Faces
395.857	1.021	n/a	n/a	ITI
396.878	2.008	0.909	R	Faces
398.886	1.037	n/a	n/a	ITI
399.923	2.008	1.04	L	Faces
401.931	1.021	n/a	n/a	ITI
402.952	2.008	1.011	L	Faces
404.96	3.012	n/a	n/a	CueShapes
407.972	2.008	1.455	L	Shapes
409.98	1.054	n/a	n/a	ITI
411.034	2.008	0.865	R	Shapes
413.042	1.054	n/a	n/a	ITI
414.096	2.008	0.563	R	Shapes
416.104	1.054	n/a	n/a	ITI
417.158	2.008	0.909	L	Shapes
419.166	1.054	n/a	n/a	ITI
420.22	2.008	0.823	L	Shapes
422.228	1.055	n/a	n/a	ITI
423.283	2.008	0.56	L	Shapes
