onset	duration	response_time	button_pressed	trial_type
85.992	1.055	n/a	n/a	ITI
87.047	2.008	0.849	L	Shapes
89.055	1.054	n/a	n/a	ITI
90.109	2.008	0.675	R	Shapes
92.117	1.054	n/a	n/a	ITI
93.171	2.008	0.565	R	Shapes
95.179	1.054	n/a	n/a	ITI
96.233	2.008	0.759	R	Shapes
98.241	1.054	n/a	n/a	ITI
99.295	2.008	0.665	L	Shapes
101.303	3.012	n/a	n/a	CueFaces
104.315	2.008	0.956	R	Faces
106.323	1.021	n/a	n/a	ITI
107.344	2.008	0.735	R	Faces
109.352	1.02	n/a	n/a	ITI
110.372	2.008	1.027	R	Faces
112.38	1.021	n/a	n/a	ITI
113.401	2.008	0.958	L	Faces
115.409	1.021	n/a	n/a	ITI
116.43	2.008	1.057	L	Faces
118.438	1.02	n/a	n/a	ITI
119.458	2.008	0.837	L	Faces
121.466	3.012	n/a	n/a	CueShapes
124.478	2.008	0.889	R	Shapes
126.486	1.054	n/a	n/a	ITI
127.54	2.008	0.715	L	Shapes
129.548	1.055	n/a	n/a	ITI
130.603	2.008	0.876	L	Shapes
132.611	1.054	n/a	n/a	ITI
133.665	2.008	0.766	L	Shapes
135.673	1.054	n/a	n/a	ITI
136.727	2.008	0.711	L	Shapes
138.735	1.037	n/a	n/a	ITI
139.772	2.008	0.93	L	Shapes
141.78	3.012	n/a	n/a	CueFaces
144.792	2.008	0.75	L	Faces
146.8	1.021	n/a	n/a	ITI
147.821	2.008	0.769	R	Faces
149.829	1.021	n/a	n/a	ITI
150.85	2.008	0.78	L	Faces
152.858	1.021	n/a	n/a	ITI
153.879	2.008	0.968	R	Faces
155.887	1.021	n/a	n/a	ITI
156.908	2.008	0.851	L	Faces
158.916	1.021	n/a	n/a	ITI
159.937	2.008	0.782	R	Faces
161.945	3.011	n/a	n/a	CueShapes
164.956	2.008	0.907	L	Shapes
166.964	1.055	n/a	n/a	ITI
168.019	2.008	0.684	R	Shapes
170.027	1.054	n/a	n/a	ITI
171.081	2.008	0.822	R	Shapes
173.089	1.054	n/a	n/a	ITI
174.143	2.008	0.607	L	Shapes
176.151	1.054	n/a	n/a	ITI
177.205	2.008	0.569	R	Shapes
179.213	1.054	n/a	n/a	ITI
180.267	2.008	0.763	R	Shapes
182.275	3.012	n/a	n/a	CueFaces
185.287	2.008	0.871	R	Faces
187.295	1.021	n/a	n/a	ITI
188.316	2.008	1.106	R	Faces
190.324	1.02	n/a	n/a	ITI
191.344	2.008	0.662	R	Faces
193.352	1.021	n/a	n/a	ITI
194.373	2.008	0.841	L	Faces
196.381	1.021	n/a	n/a	ITI
197.402	2.008	0.748	L	Faces
199.41	1.02	n/a	n/a	ITI
200.43	2.008	0.864	L	Faces
202.438	3.012	n/a	n/a	CueShapes
205.45	2.008	0.572	L	Shapes
207.458	1.054	n/a	n/a	ITI
208.512	2.008	0.749	R	Shapes
210.52	1.055	n/a	n/a	ITI
211.575	2.008	0.742	L	Shapes
213.583	1.054	n/a	n/a	ITI
214.637	2.008	0.68	L	Shapes
216.645	1.054	n/a	n/a	ITI
217.699	2.008	0.794	R	Shapes
219.707	1.054	n/a	n/a	ITI
220.761	2.008	0.716	R	Shapes
222.769	3.012	n/a	n/a	CueFaces
225.781	2.008	0.96	R	Faces
227.789	1.021	n/a	n/a	ITI
228.81	2.008	0.763	R	Faces
230.818	1.02	n/a	n/a	ITI
231.838	2.008	0.863	L	Faces
233.846	1.021	n/a	n/a	ITI
234.867	2.008	0.626	R	Faces
236.875	1.021	n/a	n/a	ITI
237.896	2.008	0.765	L	Faces
239.904	1.02	n/a	n/a	ITI
240.924	2.008	0.76	L	Faces
242.932	3.012	n/a	n/a	CueShapes
245.944	2.008	0.516	L	Shapes
247.952	1.054	n/a	n/a	ITI
249.006	2.008	0.686	L	Shapes
251.014	1.054	n/a	n/a	ITI
252.068	2.008	0.76	R	Shapes
254.076	1.055	n/a	n/a	ITI
255.131	2.008	1.049	R	Shapes
257.139	1.054	n/a	n/a	ITI
258.193	2.008	0.611	R	Shapes
260.201	1.054	n/a	n/a	ITI
261.255	2.008	0.757	R	Shapes
263.263	3.012	n/a	n/a	CueFaces
266.275	2.008	0.769	R	Faces
268.283	1.02	n/a	n/a	ITI
269.303	2.008	0.805	L	Faces
271.311	1.021	n/a	n/a	ITI
272.332	2.008	0.743	L	Faces
274.34	1.021	n/a	n/a	ITI
275.361	2.008	0.722	R	Faces
277.369	1.021	n/a	n/a	ITI
278.39	2.008	0.781	L	Faces
280.398	1.021	n/a	n/a	ITI
281.419	2.008	0.705	R	Faces
283.427	3.012	n/a	n/a	CueShapes
286.439	2.008	0.741	L	Shapes
288.447	1.054	n/a	n/a	ITI
289.501	2.008	0.591	R	Shapes
291.509	1.054	n/a	n/a	ITI
292.563	2.008	0.577	R	Shapes
294.571	1.055	n/a	n/a	ITI
295.626	2.008	0.522	L	Shapes
297.634	1.055	n/a	n/a	ITI
298.689	2.008	0.54	L	Shapes
300.697	1.054	n/a	n/a	ITI
301.751	2.008	0.814	L	Shapes
303.759	3.012	n/a	n/a	CueFaces
306.771	2.008	0.786	R	Faces
308.779	1.02	n/a	n/a	ITI
309.799	2.008	0.709	R	Faces
311.807	1.021	n/a	n/a	ITI
312.828	2.008	0.672	L	Faces
314.836	1.021	n/a	n/a	ITI
315.857	2.008	0.795	L	Faces
317.865	1.02	n/a	n/a	ITI
318.885	2.008	0.567	L	Faces
320.893	1.021	n/a	n/a	ITI
321.914	2.008	0.618	L	Faces
323.922	3.012	n/a	n/a	CueShapes
326.934	2.008	0.83	R	Shapes
328.942	1.054	n/a	n/a	ITI
329.996	2.008	0.488	L	Shapes
332.004	1.054	n/a	n/a	ITI
333.058	2.008	0.794	R	Shapes
335.066	1.054	n/a	n/a	ITI
336.12	2.008	0.644	R	Shapes
338.128	1.055	n/a	n/a	ITI
339.183	2.008	0.597	L	Shapes
341.191	1.055	n/a	n/a	ITI
342.246	2.008	0.671	R	Shapes
344.254	3.012	n/a	n/a	CueFaces
347.266	2.008	0.978	R	Faces
349.274	1.02	n/a	n/a	ITI
350.294	2.008	0.71	R	Faces
352.302	1.021	n/a	n/a	ITI
353.323	2.008	0.825	L	Faces
355.331	1.021	n/a	n/a	ITI
356.352	2.008	0.628	L	Faces
358.36	1.02	n/a	n/a	ITI
359.38	2.008	0.88	R	Faces
361.388	1.021	n/a	n/a	ITI
362.409	2.008	1.131	L	Faces
364.417	3.012	n/a	n/a	CueShapes
367.429	2.008	0.679	L	Shapes
369.437	1.054	n/a	n/a	ITI
370.491	2.008	0.577	R	Shapes
372.499	1.054	n/a	n/a	ITI
373.553	2.008	0.547	R	Shapes
375.561	1.054	n/a	n/a	ITI
376.615	2.008	0.748	L	Shapes
378.623	1.054	n/a	n/a	ITI
379.677	2.008	0.934	L	Shapes
381.685	1.055	n/a	n/a	ITI
382.74	2.008	0.711	L	Shapes
384.748	3.011	n/a	n/a	CueFaces
387.759	2.008	0.708	L	Faces
389.767	1.021	n/a	n/a	ITI
390.788	2.008	0.727	R	Faces
392.796	1.021	n/a	n/a	ITI
393.817	2.008	0.786	R	Faces
395.825	1.02	n/a	n/a	ITI
396.845	2.008	0.718	R	Faces
398.853	1.021	n/a	n/a	ITI
399.874	2.008	0.721	L	Faces
401.882	1.021	n/a	n/a	ITI
402.903	2.008	0.66	L	Faces
404.911	3.012	n/a	n/a	CueShapes
407.923	2.008	0.776	L	Shapes
409.931	1.054	n/a	n/a	ITI
410.985	2.008	0.585	R	Shapes
412.993	1.054	n/a	n/a	ITI
414.047	2.008	0.811	R	Shapes
416.055	1.054	n/a	n/a	ITI
417.109	2.008	0.757	L	Shapes
419.117	1.054	n/a	n/a	ITI
420.171	2.008	0.759	L	Shapes
422.179	1.054	n/a	n/a	ITI
423.233	2.008	0.753	L	Shapes
